gene	asite	r1	r2	read	sc	peakshare	asite.perc	read.atsc	readvssc	rpm
YGR175C	906	1	0	1	0	0	0.608870967741935	0	1	15.8413332066027
YGR175C	975	2	0	2	0	0	0.655241935483871	0	2	31.6826664132053
YGR175C	1110	1	0	1	0	0	0.745967741935484	0	1	15.8413332066027
YGR175C	1113	1	0	1	0	0	0.747983870967742	0	1	15.8413332066027
YGR175C	1152	1	0	1	0	0	0.774193548387097	0	1	15.8413332066027
YGR175C	1185	0	1	1	0	0	0.796370967741935	0	1	20.6594496322618
YGR175C	1203	1	1	2	0	1	0.808467741935484	0	2	36.5007828388645
YGR175C	195	1	1	2	0	1	0.131048387096774	0	2	36.5007828388645
YGR175C	243	1	0	1	0	0	0.163306451612903	0	1	15.8413332066027
YGR175C	288	1	0	1	0	0	0.193548387096774	0	1	15.8413332066027
YGR175C	312	1	0	1	0	0	0.209677419354839	0	1	15.8413332066027
YGR175C	375	1	2	3	0	1	0.252016129032258	0	3	57.1602324711263
YGR175C	435	1	0	1	0	0	0.292338709677419	0	1	15.8413332066027
YGR175C	453	2	0	2	0	0	0.304435483870968	0	2	31.6826664132053
YGR175C	465	1	0	1	0	0	0.3125	0	1	15.8413332066027
YGR175C	492	1	0	1	0	0	0.330645161290323	0	1	15.8413332066027
YGR175C	591	1	0	1	0	0	0.397177419354839	0	1	15.8413332066027
YGR175C	606	0	1	1	0	0	0.407258064516129	0	1	20.6594496322618
YGR175C	657	0	1	1	0	0	0.441532258064516	0	1	20.6594496322618
YGR175C	1212	1	0	1	0	0	0.814516129032258	0	1	15.8413332066027
YGR177C	516	1	0	1	0	0	0.321495327102804	0	1	15.8413332066027
YGR177C	1374	1	0	1	0	0	0.85607476635514	0	1	15.8413332066027
YGR177C	1494	1	0	1	0	0	0.930841121495327	0	1	15.8413332066027
YGR178C	723	1	0	1	0	0	0.333795013850415	0	1	15.8413332066027
YGR178C	1464	1	0	1	0	0	0.67590027700831	0	1	15.8413332066027
YGR178C	1857	1	0	1	0	0	0.857340720221607	0	1	15.8413332066027
YGR178C	1941	44	2	46	0	1	0.89612188365651	0	46	738.337560355041
YGR178C	1959	1	0	1	0	0	0.904432132963989	0	1	15.8413332066027
YGR178C	2037	1	0	1	0	0	0.940443213296399	0	1	15.8413332066027
YGR180C	195	1	0	1	0	0	0.188405797101449	0	1	15.8413332066027
YGR180C	198	1	0	1	0	0	0.191304347826087	0	1	15.8413332066027
YGR180C	477	0	1	1	0	0	0.460869565217391	0	1	20.6594496322618
YGR180C	480	0	1	1	0	0	0.463768115942029	0	1	20.6594496322618
YGR180C	546	1	0	1	0	0	0.527536231884058	0	1	15.8413332066027
YGR180C	552	3	1	4	0	1	0.533333333333333	0	4	68.1834492520698
YGR180C	555	5	11	16	0	1	0.536231884057971	0	16	306.460611987893
YGR180C	84	2	0	2	0	0	0.0811594202898551	0	2	31.6826664132053
YGR180C	87	1	0	1	0	0	0.0840579710144927	0	1	15.8413332066027
YGR180C	90	1	0	1	0	0	0.0869565217391304	0	1	15.8413332066027
YGR180C	111	2	0	2	0	0	0.107246376811594	0	2	31.6826664132053
YGR180C	249	0	1	1	0	0	0.240579710144928	0	1	20.6594496322618
YGR180C	270	0	1	1	0	0	0.260869565217391	0	1	20.6594496322618
YGR180C	396	1	0	1	0	0	0.382608695652174	0	1	15.8413332066027
YGR180C	462	2	0	2	0	0	0.446376811594203	0	2	31.6826664132053
YGR180C	558	2	0	2	0	0	0.539130434782609	0	2	31.6826664132053
YGR180C	564	2	3	5	0	1	0.544927536231884	0	5	93.6610153099907
YGR180C	567	0	1	1	0	0	0.547826086956522	0	1	20.6594496322618
YGR180C	573	0	1	1	0	0	0.553623188405797	0	1	20.6594496322618
YGR180C	576	3	0	3	0	0	0.556521739130435	0	3	47.523999619808
YGR180C	600	1	0	1	0	0	0.579710144927536	0	1	15.8413332066027
YGR180C	609	1	0	1	0	0	0.588405797101449	0	1	15.8413332066027
YGR180C	639	0	1	1	0	0	0.617391304347826	0	1	20.6594496322618
YGR180C	642	1	0	1	0	0	0.620289855072464	0	1	15.8413332066027
YGR180C	645	1	0	1	0	0	0.623188405797101	0	1	15.8413332066027
YGR180C	657	1	0	1	0	0	0.634782608695652	0	1	15.8413332066027
YGR180C	699	1	0	1	0	0	0.67536231884058	0	1	15.8413332066027
YGR180C	852	1	1	2	0	1	0.823188405797101	0	2	36.5007828388645
YGR180C	861	0	1	1	0	0	0.831884057971015	0	1	20.6594496322618
YGR180C	867	1	0	1	0	0	0.83768115942029	0	1	15.8413332066027
YGR180C	879	0	3	3	0	0	0.849275362318841	0	3	61.9783488967854
YGR180C	975	0	1	1	0	0	0.942028985507246	0	1	20.6594496322618
YGR180C	813	0	1	1	0	0	0.785507246376812	0	1	20.6594496322618
YGR180C	954	7	3	10	0	1	0.921739130434783	0	10	172.867681343004
YGR180C	957	27	14	41	0	1	0.92463768115942	0	41	716.948291429937
YGR180C	978	0	1	1	0	0	0.944927536231884	0	1	20.6594496322618
YGR180C	1011	2	0	2	0	0	0.976811594202899	0	2	31.6826664132053
YGR180C	1038	0	1	1	-1	0	1.00289855072464	0	1	20.6594496322618
YGR181W	93	1	0	1	0	0	0.295238095238095	0	1	15.8413332066027
YGR184C	4182	1	0	1	0	0	0.714871794871795	0	1	15.8413332066027
YGR184C	2019	1	0	1	0	0	0.345128205128205	0	1	15.8413332066027
YGR185C	840	1	0	1	0	0	0.710659898477157	0	1	15.8413332066027
YGR185C	975	0	1	1	0	0	0.8248730964467	0	1	20.6594496322618
YGR185C	765	0	1	1	0	0	0.647208121827411	0	1	20.6594496322618
YGR185C	777	1	0	1	0	0	0.657360406091371	0	1	15.8413332066027
YGR185C	960	1	0	1	0	0	0.812182741116751	0	1	15.8413332066027
YGR185C	993	0	1	1	0	0	0.84010152284264	0	1	20.6594496322618
YGR185C	1035	1	0	1	0	0	0.875634517766497	0	1	15.8413332066027
YGR185C	1059	1	0	1	0	0	0.895939086294416	0	1	15.8413332066027
YGR185C	1125	0	1	1	0	0	0.951776649746193	0	1	20.6594496322618
YGR185C	756	2	0	2	0	0	0.639593908629442	0	2	31.6826664132053
YGR185C	1131	0	1	1	0	0	0.956852791878173	0	1	20.6594496322618
YGR185C	240	2	0	2	0	0	0.203045685279188	0	2	31.6826664132053
YGR185C	273	0	1	1	0	0	0.230964467005076	0	1	20.6594496322618
YGR185C	321	0	1	1	0	0	0.271573604060914	0	1	20.6594496322618
YGR185C	378	1	0	1	0	0	0.319796954314721	0	1	15.8413332066027
YGR185C	492	1	0	1	0	0	0.416243654822335	0	1	15.8413332066027
YGR185C	621	1	0	1	0	0	0.525380710659898	0	1	15.8413332066027
YGR185C	729	1	0	1	0	0	0.616751269035533	0	1	15.8413332066027
YGR185C	744	0	1	1	0	0	0.629441624365482	0	1	20.6594496322618
YGR185C	1164	1	0	1	0	0	0.984771573604061	0	1	15.8413332066027
YGR186W	951	0	2	2	0	0	0.431292517006803	0	2	41.3188992645236
YGR187C	585	0	1	1	0	0	0.49492385786802	0	1	20.6594496322618
YGR187C	309	1	1	2	0	1	0.261421319796954	0	2	36.5007828388645
YGR187C	324	0	1	1	0	0	0.274111675126904	0	1	20.6594496322618
YGR187C	684	1	0	1	0	0	0.578680203045685	0	1	15.8413332066027
YGR189C	624	1	0	1	0	0	0.41025641025641	0	1	15.8413332066027
YGR189C	645	0	3	3	0	0	0.424063116370809	0	3	61.9783488967854
YGR189C	849	0	1	1	0	0	0.55818540433925	0	1	20.6594496322618
YGR189C	939	1	0	1	0	0	0.617357001972387	0	1	15.8413332066027
YGR189C	1377	1	0	1	0	0	0.905325443786982	0	1	15.8413332066027
YGR189C	426	1	0	1	0	0	0.280078895463511	0	1	15.8413332066027
YGR189C	288	1	1	2	0	1	0.189349112426035	0	2	36.5007828388645
YGR189C	321	0	1	1	0	0	0.211045364891519	0	1	20.6594496322618
YGR189C	405	1	0	1	0	0	0.266272189349112	0	1	15.8413332066027
YGR191W	1809	0	1	1	1	0	1	1	0	20.6594496322618
YGR191W	618	0	1	1	0	0	0.341625207296849	1	0	20.6594496322618
YGR191W	720	1	0	1	0	0	0.398009950248756	1	0	15.8413332066027
YGR191W	1788	1	0	1	0	0	0.988391376451078	1	0	15.8413332066027
YGR191W	1806	1	0	1	0	0	0.998341625207297	1	0	15.8413332066027
YGR191W	1320	0	1	1	0	0	0.729684908789386	1	0	20.6594496322618
YGR191W	561	0	1	1	0	0	0.310116086235489	1	0	20.6594496322618
YGR191W	1185	0	1	1	0	0	0.655058043117745	1	0	20.6594496322618
YGR191W	1233	1	0	1	0	0	0.681592039800995	1	0	15.8413332066027
YGR191W	1341	1	0	1	0	0	0.741293532338308	1	0	15.8413332066027
YGR192C	846	20	17	37	0	1	0.849397590361446	34	3	668.037307880504
YGR192C	129	0	1	1	0	0	0.129518072289157	34	-33	20.6594496322618
YGR192C	651	1	0	1	0	0	0.653614457831325	34	-33	15.8413332066027
YGR192C	63	1	1	2	0	1	0.0632530120481928	34	-32	36.5007828388645
YGR192C	273	1	0	1	0	0	0.274096385542169	34	-33	15.8413332066027
YGR192C	288	0	1	1	0	0	0.289156626506024	34	-33	20.6594496322618
YGR192C	75	2	0	2	0	0	0.0753012048192771	34	-32	31.6826664132053
YGR192C	117	1	0	1	0	0	0.117469879518072	34	-33	15.8413332066027
YGR192C	267	1	0	1	0	0	0.268072289156627	34	-33	15.8413332066027
YGR192C	264	5	7	12	0	1	0.265060240963855	34	-22	223.822813458846
YGR192C	282	5	6	11	0	1	0.283132530120482	34	-23	203.163363826584
YGR192C	825	1	1	2	0	1	0.828313253012048	34	-32	36.5007828388645
YGR192C	66	1	1	2	0	1	0.0662650602409639	34	-32	36.5007828388645
YGR192C	831	1	2	3	0	1	0.83433734939759	34	-31	57.1602324711263
YGR192C	1026	1	2	3	-1	1	1.03012048192771	34	-31	57.1602324711263
YGR192C	798	0	1	1	0	0	0.801204819277108	34	-33	20.6594496322618
YGR192C	126	7	0	7	0	0	0.126506024096386	34	-27	110.889332446219
YGR192C	837	38	61	99	0	1	0.840361445783133	34	65	1862.19708941887
YGR192C	933	0	1	1	0	0	0.936746987951807	34	-33	20.6594496322618
YGR192C	246	3	5	8	0	1	0.246987951807229	34	-26	150.821247781117
YGR192C	330	2	0	2	0	0	0.331325301204819	34	-32	31.6826664132053
YGR192C	816	1	2	3	0	1	0.819277108433735	34	-31	57.1602324711263
YGR192C	69	19	17	36	0	1	0.0692771084337349	34	2	652.195974673901
YGR192C	87	0	1	1	0	0	0.0873493975903614	34	-33	20.6594496322618
YGR192C	249	1	3	4	0	1	0.25	34	-30	77.8196821033881
YGR192C	648	0	1	1	0	0	0.650602409638554	34	-33	20.6594496322618
YGR192C	318	2	1	3	0	1	0.319277108433735	34	-31	52.3421160454671
YGR192C	78	4	1	5	0	1	0.0783132530120482	34	-29	84.0247824586725
YGR192C	252	4	2	6	0	1	0.253012048192771	34	-28	104.684232090934
YGR192C	105	1	1	2	0	1	0.105421686746988	34	-32	36.5007828388645
YGR192C	660	138	136	274	0	1	0.662650602409639	34	240	4995.78913249877
YGR192C	54	1	0	1	0	0	0.0542168674698795	34	-33	15.8413332066027
YGR192C	270	1	0	1	0	0	0.271084337349398	34	-33	15.8413332066027
YGR192C	795	1	0	1	0	0	0.798192771084337	34	-33	15.8413332066027
YGR192C	966	1	1	2	0	1	0.969879518072289	34	-32	36.5007828388645
YGR192C	255	1	1	2	0	1	0.256024096385542	34	-32	36.5007828388645
YGR192C	1008	2	0	2	-1	0	1.01204819277108	34	-32	31.6826664132053
YGR192C	258	0	1	1	0	0	0.259036144578313	34	-33	20.6594496322618
YGR192C	804	0	2	2	0	0	0.807228915662651	34	-32	41.3188992645236
YGR192C	354	1	0	1	0	0	0.355421686746988	34	-33	15.8413332066027
YGR192C	315	5	5	10	0	1	0.316265060240964	34	-24	182.503914194322
YGR192C	792	1	1	2	0	1	0.795180722891566	34	-32	36.5007828388645
YGR192C	228	2	1	3	0	1	0.228915662650602	34	-31	52.3421160454671
YGR192C	555	2	0	2	0	0	0.557228915662651	34	-32	31.6826664132053
YGR192C	618	4	0	4	0	0	0.620481927710843	34	-30	63.3653328264107
YGR192C	828	4	5	9	0	1	0.831325301204819	34	-25	166.66258098772
YGR192C	642	2	4	6	0	1	0.644578313253012	34	-28	114.320464942253
YGR192C	999	11	10	21	-1	1	1.00301204819277	34	-13	380.849161595247
YGR192C	84	5	5	10	0	1	0.0843373493975904	34	-24	182.503914194322
YGR192C	819	2	1	3	0	1	0.822289156626506	34	-31	52.3421160454671
YGR192C	810	4	3	7	0	1	0.813253012048193	34	-27	125.343681723196
YGR192C	516	2	18	20	0	1	0.518072289156627	34	-14	403.552759793918
YGR192C	327	0	7	7	0	0	0.328313253012048	34	-27	144.616147425833
YGR192C	348	8	0	8	0	0	0.349397590361446	34	-26	126.730665652821
YGR192C	789	1	0	1	0	0	0.792168674698795	34	-33	15.8413332066027
YGR192C	42	0	1	1	0	0	0.0421686746987952	34	-33	20.6594496322618
YGR192C	732	1	0	1	0	0	0.734939759036145	34	-33	15.8413332066027
YGR192C	645	22	14	36	0	1	0.647590361445783	34	2	637.741625396924
YGR192C	102	1	0	1	0	0	0.102409638554217	34	-33	15.8413332066027
YGR192C	591	2	2	4	0	1	0.593373493975904	34	-30	73.0015656777289
YGR192C	588	2	7	9	0	1	0.590361445783133	34	-25	176.298813839038
YGR192C	987	0	1	1	0	0	0.990963855421687	34	-33	20.6594496322618
YGR192C	237	3	0	3	0	0	0.237951807228916	34	-31	47.523999619808
YGR192C	240	2	4	6	0	1	0.240963855421687	34	-28	114.320464942253
YGR192C	951	0	3	3	0	0	0.954819277108434	34	-31	61.9783488967854
YGR192C	366	3	0	3	0	0	0.367469879518072	34	-31	47.523999619808
YGR192C	714	0	1	1	0	0	0.716867469879518	34	-33	20.6594496322618
YGR192C	711	1	0	1	0	0	0.713855421686747	34	-33	15.8413332066027
YGR192C	774	3	1	4	0	1	0.77710843373494	34	-30	68.1834492520698
YGR192C	534	2	1	3	0	1	0.536144578313253	34	-31	52.3421160454671
YGR192C	654	2	1	3	0	1	0.656626506024096	34	-31	52.3421160454671
YGR192C	636	4	0	4	0	0	0.63855421686747	34	-30	63.3653328264107
YGR192C	321	5	0	5	0	0	0.322289156626506	34	-29	79.2066660330133
YGR192C	996	18	16	34	1	1	1	34	0	615.695191835037
YGR192C	1029	2	0	2	-1	0	1.03313253012048	34	-32	31.6826664132053
YGR192C	813	0	2	2	0	0	0.816265060240964	34	-32	41.3188992645236
YGR192C	384	3	2	5	0	1	0.385542168674699	34	-29	88.8428988843316
YGR192C	924	1	5	6	0	1	0.927710843373494	34	-28	119.138581367912
YGR192C	309	4	1	5	0	1	0.310240963855422	34	-29	84.0247824586725
YGR192C	522	0	1	1	0	0	0.524096385542169	34	-33	20.6594496322618
YGR192C	342	1	1	2	0	1	0.343373493975904	34	-32	36.5007828388645
YGR192C	132	0	2	2	0	0	0.132530120481928	34	-32	41.3188992645236
YGR192C	900	4	4	8	0	1	0.903614457831325	34	-26	146.003131355458
YGR192C	231	1	1	2	0	1	0.231927710843373	34	-32	36.5007828388645
YGR192C	96	5	4	9	0	1	0.0963855421686747	34	-25	161.844464562061
YGR192C	639	1	1	2	0	1	0.641566265060241	34	-32	36.5007828388645
YGR192C	663	0	1	1	0	0	0.66566265060241	34	-33	20.6594496322618
YGR192C	963	285	182	467	0	1	0.966867469879518	34	433	8274.79979695341
YGR192C	585	1	0	1	0	0	0.587349397590361	34	-33	15.8413332066027
YGR192C	993	0	1	1	0	0	0.996987951807229	34	-33	20.6594496322618
YGR192C	339	1	0	1	0	0	0.340361445783133	34	-33	15.8413332066027
YGR192C	771	1	0	1	0	0	0.774096385542169	34	-33	15.8413332066027
YGR192C	666	10	4	14	0	1	0.668674698795181	34	-20	241.051130595074
YGR192C	723	0	3	3	0	0	0.725903614457831	34	-31	61.9783488967854
YGR192C	306	0	1	1	0	0	0.307228915662651	34	-33	20.6594496322618
YGR192C	204	0	1	1	0	0	0.204819277108434	34	-33	20.6594496322618
YGR192C	909	2	3	5	0	1	0.912650602409639	34	-29	93.6610153099907
YGR192C	99	3	1	4	0	1	0.0993975903614458	34	-30	68.1834492520698
YGR192C	657	0	1	1	0	0	0.659638554216867	34	-33	20.6594496322618
YGR192C	93	1	2	3	0	1	0.0933734939759036	34	-31	57.1602324711263
YGR192C	849	6	9	15	0	1	0.852409638554217	34	-19	280.983045929972
YGR192C	312	1	0	1	0	0	0.313253012048193	34	-33	15.8413332066027
YGR192C	300	2	1	3	0	1	0.301204819277108	34	-31	52.3421160454671
YGR192C	549	1	4	5	0	1	0.551204819277108	34	-29	98.4791317356499
YGR192C	750	2	0	2	0	0	0.753012048192771	34	-32	31.6826664132053
YGR192C	363	0	1	1	0	0	0.364457831325301	34	-33	20.6594496322618
YGR192C	345	0	1	1	0	0	0.346385542168675	34	-33	20.6594496322618
YGR192C	546	1	0	1	0	0	0.548192771084337	34	-33	15.8413332066027
YGR192C	294	48	32	80	0	1	0.295180722891566	34	46	1421.48638214931
YGR192C	897	3	0	3	0	0	0.900602409638554	34	-31	47.523999619808
YGR192C	936	0	1	1	0	0	0.939759036144578	34	-33	20.6594496322618
YGR192C	633	1	0	1	0	0	0.635542168674699	34	-33	15.8413332066027
YGR192C	891	0	2	2	0	0	0.894578313253012	34	-32	41.3188992645236
YGR192C	609	0	1	1	0	0	0.61144578313253	34	-33	20.6594496322618
YGR192C	834	1	6	7	0	1	0.837349397590361	34	-27	139.798031000173
YGR192C	396	0	1	1	0	0	0.397590361445783	34	-33	20.6594496322618
YGR192C	915	1	1	2	0	1	0.918674698795181	34	-32	36.5007828388645
YGR192C	222	2	0	2	0	0	0.22289156626506	34	-32	31.6826664132053
YGR192C	291	3	3	6	0	1	0.292168674698795	34	-28	109.502348516593
YGR192C	852	3	8	11	0	1	0.855421686746988	34	-23	212.799596677902
YGR192C	558	1	0	1	0	0	0.560240963855422	34	-33	15.8413332066027
YGR192C	81	0	4	4	0	0	0.0813253012048193	34	-30	82.6377985290472
YGR192C	576	1	1	2	0	1	0.578313253012048	34	-32	36.5007828388645
YGR192C	894	1	2	3	0	1	0.897590361445783	34	-31	57.1602324711263
YGR192C	207	0	2	2	0	0	0.207831325301205	34	-32	41.3188992645236
YGR192C	744	1	0	1	0	0	0.746987951807229	34	-33	15.8413332066027
YGR192C	552	2	5	7	0	1	0.55421686746988	34	-27	134.979914574514
YGR192C	741	2	0	2	0	0	0.743975903614458	34	-32	31.6826664132053
YGR192C	930	2	0	2	0	0	0.933734939759036	34	-32	31.6826664132053
YGR192C	333	1	0	1	0	0	0.33433734939759	34	-33	15.8413332066027
YGR192C	945	1	0	1	0	0	0.948795180722892	34	-33	15.8413332066027
YGR192C	225	3	3	6	0	1	0.225903614457831	34	-28	109.502348516593
YGR192C	198	2	1	3	0	1	0.198795180722892	34	-31	52.3421160454671
YGR192C	669	2	11	13	0	1	0.671686746987952	34	-21	258.936612368085
YGR192C	336	0	3	3	0	0	0.337349397590361	34	-31	61.9783488967854
YGR192C	747	4	3	7	0	1	0.75	34	-27	125.343681723196
YGR192C	234	1	1	2	0	1	0.234939759036145	34	-32	36.5007828388645
YGR192C	243	10	8	18	0	1	0.243975903614458	34	-16	323.688929124121
YGR192C	210	3	2	5	0	1	0.210843373493976	34	-29	88.8428988843316
YGR192C	195	0	2	2	0	0	0.19578313253012	34	-32	41.3188992645236
YGR192C	927	0	1	1	0	0	0.930722891566265	34	-33	20.6594496322618
YGR192C	912	2	1	3	0	1	0.91566265060241	34	-31	52.3421160454671
YGR192C	870	8	3	11	0	1	0.873493975903614	34	-23	188.709014549607
YGR192C	735	21	17	38	0	1	0.737951807228916	34	4	683.878641087107
YGR192C	201	1	0	1	0	0	0.201807228915663	34	-33	15.8413332066027
YGR192C	165	0	1	1	0	0	0.16566265060241	34	-33	20.6594496322618
YGR192C	942	1	2	3	0	1	0.94578313253012	34	-31	57.1602324711263
YGR192C	156	1	0	1	0	0	0.156626506024096	34	-33	15.8413332066027
YGR192C	873	2	1	3	0	1	0.876506024096386	34	-31	52.3421160454671
YGR192C	171	0	1	1	0	0	0.171686746987952	34	-33	20.6594496322618
YGR192C	861	0	1	1	0	0	0.864457831325301	34	-33	20.6594496322618
YGR192C	135	1	0	1	0	0	0.135542168674699	34	-33	15.8413332066027
YGR192C	858	8	6	14	0	1	0.86144578313253	34	-20	250.687363446392
YGR192C	672	2	0	2	0	0	0.674698795180723	34	-32	31.6826664132053
YGR192C	864	1	4	5	0	1	0.867469879518072	34	-29	98.4791317356499
YGR193C	42	1	0	1	0	0	0.0341463414634146	0	1	15.8413332066027
YGR193C	669	1	0	1	0	0	0.54390243902439	0	1	15.8413332066027
YGR193C	915	0	1	1	0	0	0.74390243902439	0	1	20.6594496322618
YGR195W	162	1	0	1	0	0	0.219512195121951	0	1	15.8413332066027
YGR195W	735	1	0	1	0	0	0.995934959349594	0	1	15.8413332066027
YGR196C	519	0	1	1	0	0	0.211750305997552	0	1	20.6594496322618
YGR196C	1074	0	1	1	0	0	0.438188494492044	0	1	20.6594496322618
YGR196C	1632	1	0	1	0	0	0.665850673194614	0	1	15.8413332066027
YGR196C	1665	1	0	1	0	0	0.679314565483476	0	1	15.8413332066027
YGR197C	711	0	1	1	0	0	0.43327239488117	0	1	20.6594496322618
YGR198W	2151	1	0	1	0	0	0.877600979192167	0	1	15.8413332066027
YGR199W	318	1	0	1	0	0	0.13965744400527	0	1	15.8413332066027
YGR199W	2160	1	0	1	0	0	0.948616600790514	0	1	15.8413332066027
YGR200C	384	1	0	1	0	0	0.16243654822335	0	1	15.8413332066027
YGR200C	663	0	1	1	0	0	0.280456852791878	0	1	20.6594496322618
YGR200C	963	0	1	1	0	0	0.407360406091371	0	1	20.6594496322618
YGR200C	969	0	1	1	0	0	0.40989847715736	0	1	20.6594496322618
YGR200C	1047	1	0	1	0	0	0.442893401015228	0	1	15.8413332066027
YGR200C	1191	1	0	1	0	0	0.503807106598985	0	1	15.8413332066027
YGR200C	1290	1	1	2	0	1	0.545685279187817	0	2	36.5007828388645
YGR200C	1560	1	0	1	0	0	0.65989847715736	0	1	15.8413332066027
YGR201C	174	0	1	1	0	0	0.257777777777778	0	1	20.6594496322618
YGR202C	720	1	0	1	0	0	0.566037735849057	0	1	15.8413332066027
YGR203W	444	1	0	1	1	0	1	1	0	15.8413332066027
YGR203W	114	0	1	1	0	0	0.256756756756757	1	0	20.6594496322618
YGR203W	270	2	0	2	0	0	0.608108108108108	1	1	31.6826664132053
YGR203W	81	0	1	1	0	0	0.182432432432432	1	0	20.6594496322618
YGR204W	2436	0	1	1	0	0	0.858350951374207	1	0	20.6594496322618
YGR204W	1176	0	2	2	0	0	0.414376321353066	1	1	41.3188992645236
YGR204W	1080	0	1	1	0	0	0.380549682875264	1	0	20.6594496322618
YGR204W	1086	1	0	1	0	0	0.382663847780127	1	0	15.8413332066027
YGR204W	1083	0	1	1	0	0	0.381606765327696	1	0	20.6594496322618
YGR204W	2838	0	1	1	1	0	1	1	0	20.6594496322618
YGR204W	1548	1	0	1	0	0	0.545454545454545	1	0	15.8413332066027
YGR204W	1236	0	1	1	0	0	0.435517970401691	1	0	20.6594496322618
YGR204W	1143	0	1	1	0	0	0.402748414376321	1	0	20.6594496322618
YGR204W	546	0	1	1	0	0	0.192389006342495	1	0	20.6594496322618
YGR204W	366	0	1	1	0	0	0.128964059196617	1	0	20.6594496322618
YGR204W	1545	2	0	2	0	0	0.544397463002114	1	1	31.6826664132053
YGR204W	954	1	0	1	0	0	0.33615221987315	1	0	15.8413332066027
YGR205W	837	2	0	2	0	0	0.962068965517241	0	2	31.6826664132053
YGR207C	417	0	1	1	0	0	0.532567049808429	0	1	20.6594496322618
YGR207C	612	1	0	1	0	0	0.781609195402299	0	1	15.8413332066027
YGR208W	546	3	0	3	0	0	0.588996763754045	0	3	47.523999619808
YGR208W	603	1	1	2	0	1	0.650485436893204	0	2	36.5007828388645
YGR208W	609	1	0	1	0	0	0.656957928802589	0	1	15.8413332066027
YGR208W	849	1	1	2	0	1	0.915857605177994	0	2	36.5007828388645
YGR208W	909	0	1	1	0	0	0.980582524271845	0	1	20.6594496322618
YGR209C	234	2	0	2	0	0	0.75	3	-1	31.6826664132053
YGR209C	312	2	1	3	1	1	1	3	0	52.3421160454671
YGR209C	90	1	0	1	0	0	0.288461538461538	3	-2	15.8413332066027
YGR209C	72	0	1	1	0	0	0.230769230769231	3	-2	20.6594496322618
YGR209C	69	1	0	1	0	0	0.221153846153846	3	-2	15.8413332066027
YGR209C	279	6	4	10	0	1	0.894230769230769	3	7	177.685797768663
YGR209C	237	1	1	2	0	1	0.759615384615385	3	-1	36.5007828388645
YGR209C	201	1	0	1	0	0	0.644230769230769	3	-2	15.8413332066027
YGR209C	84	2	0	2	0	0	0.269230769230769	3	-1	31.6826664132053
YGR209C	222	1	0	1	0	0	0.711538461538462	3	-2	15.8413332066027
YGR209C	207	1	0	1	0	0	0.663461538461538	3	-2	15.8413332066027
YGR211W	642	1	1	2	0	1	0.440329218106996	7	-5	36.5007828388645
YGR211W	333	1	0	1	0	0	0.228395061728395	7	-6	15.8413332066027
YGR211W	624	1	0	1	0	0	0.42798353909465	7	-6	15.8413332066027
YGR211W	621	0	1	1	0	0	0.425925925925926	7	-6	20.6594496322618
YGR211W	582	1	0	1	0	0	0.39917695473251	7	-6	15.8413332066027
YGR211W	540	0	1	1	0	0	0.37037037037037	7	-6	20.6594496322618
YGR211W	1023	1	0	1	0	0	0.701646090534979	7	-6	15.8413332066027
YGR211W	900	0	1	1	0	0	0.617283950617284	7	-6	20.6594496322618
YGR211W	1458	6	1	7	1	1	1	7	0	115.707448871878
YGR211W	609	0	1	1	0	0	0.417695473251029	7	-6	20.6594496322618
YGR211W	1029	2	1	3	0	1	0.705761316872428	7	-4	52.3421160454671
YGR211W	537	1	0	1	0	0	0.368312757201646	7	-6	15.8413332066027
YGR211W	147	0	1	1	0	0	0.10082304526749	7	-6	20.6594496322618
YGR211W	948	1	1	2	0	1	0.650205761316872	7	-5	36.5007828388645
YGR214W	639	1	0	1	0	0	0.845238095238095	10	-9	15.8413332066027
YGR214W	186	0	1	1	0	0	0.246031746031746	10	-9	20.6594496322618
YGR214W	621	1	0	1	0	0	0.821428571428571	10	-9	15.8413332066027
YGR214W	567	0	1	1	0	0	0.75	10	-9	20.6594496322618
YGR214W	684	1	0	1	0	0	0.904761904761905	10	-9	15.8413332066027
YGR214W	375	4	0	4	0	0	0.496031746031746	10	-6	63.3653328264107
YGR214W	207	1	0	1	0	0	0.273809523809524	10	-9	15.8413332066027
YGR214W	582	0	1	1	0	0	0.76984126984127	10	-9	20.6594496322618
YGR214W	510	1	0	1	0	0	0.674603174603175	10	-9	15.8413332066027
YGR214W	600	0	1	1	0	0	0.793650793650794	10	-9	20.6594496322618
YGR214W	597	6	4	10	0	1	0.78968253968254	10	0	177.685797768663
YGR214W	78	1	0	1	0	0	0.103174603174603	10	-9	15.8413332066027
YGR214W	756	9	1	10	1	1	1	10	0	163.231448491686
YGR214W	669	1	0	1	0	0	0.884920634920635	10	-9	15.8413332066027
YGR214W	204	1	0	1	0	0	0.26984126984127	10	-9	15.8413332066027
YGR216C	1707	1	0	1	0	0	0.93431855500821	0	1	15.8413332066027
YGR217W	1431	2	0	2	0	0	0.233938205002452	0	2	31.6826664132053
YGR217W	5712	1	0	1	0	0	0.93379107405591	0	1	15.8413332066027
YGR217W	5790	1	1	2	0	1	0.946542422756253	0	2	36.5007828388645
YGR218W	1767	0	1	1	0	0	0.543357933579336	2	-1	20.6594496322618
YGR218W	2769	0	1	1	0	0	0.851476014760148	2	-1	20.6594496322618
